id	rate
16041	6.374
16043	7.087
16045	7.467
16047	7.675
16049	5.732
16051	12.247
16053	11.170
16055	69.522
16057	19.564
16059	2.994
16061	1.396
16063	2.478
16065	20.273
16067	10.283
16069	20.563
16071	2.092
16073	4.799
16075	10.622
16077	3.482
16079	4.834
16081	5.284
16083	38.862
16085	4.469
16087	4.277
17001	30.461
17003	2.093
17005	7.462
17007	23.979
17009	2.768
17011	16.010
17013	2.210
17015	6.878
17017	5.751
17019	100.798
17021	14.136
17023	7.482
17025	6.261
17027	19.497
17029	23.567
17031	2.489.588
17033	8.056
17035	5.565
17037	51.290
17039	7.364
17041	9.712
17043	488.870
17045	9.079
17047	2.757
17049	17.631
17051	8.625
17053	6.110
17055	15.023
17057	14.272
17059	2.327
17061	5.440
17063	23.723
17065	3.942
17067	7.787
17069	1.217
17071	3.387
17073	23.145
17075	13.359
17077	26.900
17079	4.087
17081	16.316
17083	10.575
17085	10.261
17087	3.840
17089	251.489
17091	51.536
17093	63.061
17095	21.554
17097	346.679
17099	53.041
17101	5.722
17103	16.692
17105	15.389
17107	12.320
17109	13.130
17111	157.092
17113	85.870
17115	46.526
17117	21.945
17119	128.120
17121	16.568
17123	5.142
17125	5.761
17127	5.487
17129	6.448
17131	7.514
17133	17.711
17135	11.087
17137	16.056
17139	6.949
17141	23.978
17143	81.916
17145	7.878
17147	7.961
17149	6.931
17151	1.634
17153	1.904
17155	2.877
17157	13.684
17159	7.067
17161	66.970
17163	120.830
17165	8.941
17167	100.937
17169	2.920
17171	2.349
17173	9.417
17175	2.473
17177	19.745
17179	61.113
17181	6.929
17183	32.282
17185	5.059
17187	7.955
17189	8.966
17191	6.309
17193	6.310
17195	26.418
17197	336.270
17199	29.855
17201	129.031
17203	18.075
18001	15.786
18003	171.818
18005	42.899
18007	4.367
18009	4.929
18011	32.967
18013	7.281
18015	9.747
18017	16.726
18019	57.846
18021	11.761
18023	16.079
18025	4.618
18027	14.953
18029	24.262
18031	13.684
18033	21.043
18035	51.997
18037	22.144
18039	104.530
18041	8.760
18043	39.270
18045	7.294
18047	10.513
18049	8.843
18051	18.339
18053	30.548
18055	12.644
18057	165.830
18059	36.631
18061	19.016
18063	81.790
18065	20.602
18067	36.610
18069	17.714
18071	21.298
18073	15.288
18075	9.075
18077	14.170
18079	12.171
18081	76.229
18083	17.783
18085	39.171
18087	18.207
18089	216.156
18091	44.178
18093	19.156
18095	56.186
18097	460.903
18099	23.002
18101	4.764
18103	14.939
18105	65.808
18107	17.944
18109	34.533
18111	6.499
18113	21.601
18115	3.057
18117	8.289
18119	8.866
18121	6.554
18123	8.857
18125	5.883
18127	80.917
18129	12.681
18131	5.733
18133	15.868
18135	11.467
18137	13.045
18139	8.258
18141	127.568
18143	9.982
18145	22.098
18147	9.647
18149	9.821
18151	18.725
18153	8.078
18155	4.594
18157	92.871
18159	7.869
18161	3.412
18163	88.510
18165	6.700
18167	46.454
18169	14.432
18171	3.826
18173	30.555
18175	12.933
18177	28.982
18179	13.474
18181	12.367
18183	16.410
19001	4.004
19003	2.155
19005	7.111
19007	5.833
19009	3.039
19011	13.024
19013	66.377
19015	14.946
19017	13.257
19019	10.620
19021	11.048
19023	7.575
19025	4.158
19027	10.722
19029	6.913
19031	10.476
19033	21.933
19035	5.932
19037	5.871
19039	4.690
19041	8.167
19043	9.474
19045	22.123
19047	7.723
19049	43.024
19051	4.081
19053	4.243
19055	10.135
19057	19.143
19059	9.317
19061	52.868
19063	5.178
19065	10.173
19067	8.171
19069	5.541
19071	3.792
19073	5.414
19075	6.355
19077	5.443
19079	6.739
19081	6.113
19083	7.979
19085	7.230
19087	9.262
19089	4.950
19091	5.163
19093	3.872
19095	10.258
19097	10.447
19099	18.564
19101	8.973
19103	83.996
19105	10.165
19107	4.916
19109	8.383
19111	16.210
19113	114.292
19115	5.841
19117	4.171
19119	6.704
19121	8.007
19123	11.520
19125	16.740
19127	17.975
19129	7.079
19131	5.547
19133	4.465
19135	3.698
19137	4.793
19139	21.574
19141	7.945
19143	3.432
19145	6.021
19147	4.769
19149	14.122
19151	4.005
19153	250.072
19155	47.088
19157	9.852
19159	2.452
19161	5.220
19163	81.513
19165	6.391
19167	19.970
19169	57.629
19171	9.431
19173	3.118
19175	6.272
19177	3.788
19179	16.964
19181	26.201
19183	12.269
19185	2.684
19187	19.496
19189	4.838
19191	11.175
19193	53.236
19195	3.981
19197	6.186
20001	5.913
20003	3.951
20005	6.564
20007	2.298
20009	13.066
20011	6.783
20013	4.881
20015	30.319
20017	1.315
20019	1.377
20021	9.805
20023	1.244
20025	1.041
20027	3.692
20029	3.744
20031	4.762
20033	867
20035	16.369
20037	18.005
20039	1.186
20041	8.559
20043	4.056
20045	65.304
20047	1.479
20049	1.145
20051	16.457
20053	2.443
20055	19.713
20057	17.252
20059	13.679
20061	11.812
20063	1.394
20065	1.089
20067	3.537
20069	3.178
20071	847
20073	3.016
20075	1.389
20077	2.627
20079	16.309
20081	2.156
20083	940
20085	6.980
20087	9.748
20089	1.205
20091	315.316
20093	1.956
20095	3.353
20097	1.445
20099	10.002
20101	736
20103	33.834
20105	1.608
20107	4.013
20109	1.627
20111	16.221
20113	15.804
20115	5.623
20117	5.252
20119	2.140
20121	16.090
20123	3.417
20125	14.218
20127	2.941
20129	1.289
20131	5.608
20133	5.491
20135	1.273
20137	2.716
20139	7.627
20141	1.972
20143	3.011
20145	2.930
20147	2.702
20149	12.366
20151	4.678
20153	1.389
20155	28.198
20157	2.351
20159	5.073
20161	37.328
20163	2.457
20165	1.640
20167	3.265
20169	29.861
20171	2.724
20173	233.174
20175	9.440
20177	88.108
20179	1.328
20181	2.712
20183	1.882
20185	1.888
20187	950
20189	2.559
20191	10.379
20193	3.905
20195	1.434
20197	3.528
20199	780
20201	2.813
20203	1.102
20205	3.895
20207	1.455
20209	71.975
21001	6.414
21003	8.691
21005	11.042
21007	3.384
21009	18.517
21011	4.405
21013	7.868
21015	64.339
21017	9.495
21019	16.949
21021	11.896
21023	3.572
21025	3.551
21027	7.438
21029	38.950
21031	5.088
21033	5.215
21035	17.931
21037	46.865
21039	2.756
21041	4.838
21043	9.158
21045	6.674
21047	23.785
21049	16.485
21051	5.360
21053	3.487
21055	3.967
21057	2.756
21059	44.470
21061	4.611
21063	1.966
21065	5.162
21067	166.327
21069	5.711
21071	10.284
21073	23.662
21075	1.948
21077	3.722
21079	7.372
21081	10.736
21083	14.772
21085	10.376
21087	4.906
21089	12.618
21091	3.774
21093	46.009
21095	6.330
21097	8.259
21099	7.807
21101	20.563
21103	7.549
21105	1.843
21107	19.119
21109	3.990
21111	372.300
21113	24.971
21115	6.493
21117	81.354
21119	4.018
21121	9.203
21123	5.789
21125	22.582
21127	4.650
21129	1.855
21131	2.427
21133	5.743
21135	4.561
21137	8.818
21139	3.436
21141	11.662
21143	2.840
21145	27.321
21147	4.383
21149	4.129
21151	42.977
21153	2.531
21155	9.275
21157	14.067
21159	2.709
21161	6.897
21163	11.552
21165	2.187
21167	9.579
21169	4.026
21171	4.657
21173	11.133
21175	4.237
21177	10.937
21179	20.953
21181	3.155
21183	8.976
21185	30.785
21187	5.405
21189	1.048
21191	6.471
21193	7.607
21195	17.913
21197	4.668
21199	24.064
21201	773
21203	6.396
21205	10.430
21207	5.587
21209	26.621
21211	22.721
21213	8.152
21215	9.179
21217	11.376
21219	5.371
21221	5.485
21223	3.748
21225	5.702
21227	60.204
21229	6.022
21231	6.977
21233	5.464
21235	12.579
21237	1.791
21239	14.218
22001	22.207
22003	8.345
22005	58.660
22007	8.238
22009	14.285
22011	13.908
22013	5.198
22015	53.203
22017	99.289
22019	99.974
22021	3.638
22023	3.720
22025	3.048
22027	5.543
22029	6.546
22031	9.870
22033	222.859
22035	1.882
22037	7.731
22039	11.638
22041	6.475
22043	7.703
22045	27.061
22047	13.357
22049	6.415
22051	204.840
22053	12.645
22055	104.876
22057	39.041
22059	5.675
22061	19.282
22063	64.890
22065	3.410
22067	9.605
22069	15.062
22071	168.523
22073	67.444
22075	9.615
22077	9.433
22079	53.419
22081	3.565
22083	7.660
22085	8.268
22087	18.218
22089	23.912
22091	4.121
22093	8.878
22095	18.675
22097	29.384
22099	20.705
22101	18.881
22103	110.038
22105	50.452
22107	1.393
22109	44.059
22111	8.642
22113	22.277
22115	15.085
22117	15.859
22119	13.768
22121	12.548
22123	3.525
22125	5.119
22127	4.680
23001	54.375
23003	29.791
23005	156.721
23007	14.237
23009	25.589
23011	60.544
23013	19.091
23015	15.535
23017	26.035
23019	73.864
23021	7.049
23023	18.636
23025	22.029
23027	19.648
23029	12.754
23031	106.753
24001	30.363
24003	292.835
24005	428.908
24009	46.806
24011	16.835
24013	90.865
24015	49.903
24017	79.762
24019	14.655
24021	126.190
24023	14.673
24025	131.424
24027	173.046
24029	9.662
24031	541.395
24033	480.995
24035	25.996
24037	52.707
24039	8.327
24041	18.600
24043	73.134
24045	45.710
24047	22.312
24510	276.099
25001	98.534
25003	61.546
25005	275.993
25007	7.293
25009	394.817
25011	38.098
25013	212.890
25015	84.936
25017	850.973
25019	5.059
25021	363.665
25023	260.602
25025	415.106
25027	412.731
26001	3.445
26003	2.863
26005	59.557
26007	12.946
26009	8.990
26011	5.359
26013	3.009
26015	30.108
26017	48.880
26019	7.992
26021	69.604
26023	18.244
26025	61.535
26027	23.517
26029	11.932
26031	8.868
26033	15.119
26035	10.997
26037	39.778
26039	4.886
26041	15.622
26043	11.743
26045	55.800
26047	15.649
26049	172.119
26051	9.019
26053	6.217
26055	45.782
26057	17.399
26059	20.401
26061	15.855
26063	15.056
26065	145.317
26067	28.726
26069	8.949
26071	4.877
26073	33.713
26075	70.547
26077	128.694
26079	6.976
26081	344.118
26083	869
26085	3.447
26087	37.995
26089	9.913
26091	45.351
26093	94.918
26095	2.251
26097	3.710
26099	410.386
26101	9.638
26103	31.308
26105	12.740
26107	18.331
26109	10.595
26111	38.908
26113	6.580
26115	73.273
26117	27.151
26119	2.701
26121	72.690
26123	22.342
26125	622.691
26127	10.742
26129	7.388
26131	2.058
26133	9.972
26135	2.581
26137	10.865
26139	153.050
26141	4.640
26143	6.975
26145	83.383
26147	70.013
26149	28.389
26151	18.063
26153	2.891
26155	31.958
26157	22.464
26159	34.137
26161	188.034
26163	730.596
26165	13.839
27001	6.333
27003	182.671
27005	16.965
27007	22.122
27009	20.490
27011	2.459
27013	38.435
27015	13.818
27017	16.385
27019	53.231
27021	12.666
27023	6.522
27025	27.443
27027	34.258
27029	4.160
27031	2.633
27033	4.864
27035	28.803
27037	224.247
27039	10.863
27041	18.781
27043	6.640
27045	10.708
27047	15.210
27049	25.361
27051	2.986
27053	653.620
27055	10.019
27057	8.737
27059	19.271
27061	19.167
27063	5.698
27065	8.185
27067	22.581
27069	2.194
27071	5.472
27073	3.358
27075	4.744
27077	2.341
27079	14.681
27081	3.116
27083	14.241
27085	17.918
27087	2.228
27089	4.962
27091	9.753
27093	12.258
27095	11.830
27097	16.282
27099	19.600
27101	4.396
27103	19.840
27105	10.690
27107	3.175
27109	80.817
27111	28.681
27113	8.323
27115	13.612
27117	4.409
27119	16.306
27121	5.840
27123	269.280
27125	2.094
27127	7.760
27129	7.866
27131	34.690
27133	5.590
27135	7.643
27137	95.092
27139	76.540
27141	47.372
27143	7.999
27145	84.283
27147	19.801
27149	5.264
27151	4.711
27153	12.214
27155	1.675
27157	11.316
27159	5.684
27161	8.737
27163	132.552
27165	6.062
27167	3.482
27169	27.895
27171	69.106
27173	5.048
28001	10.456
28003	15.460
28005	4.217
28007	6.615
28009	2.880
28011	12.462
28013	5.820
28015	3.191
28017	6.739
28019	3.509
28021	2.778
28023	5.765
28025	7.505
28027	8.207
28029	10.901
28031	7.760
28033	84.472
28035	32.984
28037	2.688
28039	8.204
28041	4.033
28043	9.356
28045	17.954
28047	82.801
28049	107.539
28051	5.426
28053	2.066
28055	323
28057	10.211
28059	56.343
28061	5.663
28063	1.928
28065	3.934
28067	24.153
28069	3.281
28071	26.324
28073	29.512
28075	30.538
28077	4.392
28079	7.324
28081	40.071
28083	9.415
28085	13.842
28087	24.571
28089	51.623
28091	9.936
28093	14.045
28095	14.917
28097	3.942
28099	10.033
28101	8.325
28103	3.705
28105	22.701
28107	12.366
28109	22.392
28111	4.244
28113	13.843
28115	13.910
28117	10.606
28119	2.354
28121	73.317
28123	13.077
28125	1.553
28127	10.709
28129	6.450
28131	6.202
28133	7.387
28135	5.308
28137	11.654
28139	9.156
28141	8.126
28143	4.396
28145	13.520
28147	4.686
28149	19.886
28151	16.220
28153	7.132
28155	3.744
28157	2.606
28159	6.796
28161	4.783
28163	8.783
29001	9.758
29003	9.466
29005	2.626
29007	10.664
29009	14.550
29011	4.906
29013	7.845
29015	6.801
29017	5.193
29019	95.842
29021	44.123
29023	17.552
29025	4.299
29027	20.621
29029	16.304
29031	38.614
29033	4.527
29035	2.281
29037	52.588
29039	5.445
29041	3.659
29043	41.817
29045	3.100
29047	129.433
29049	10.732
29051	37.713
29053	7.020
29055	10.123
29057	3.422
29059	6.648
29061	3.941
29063	4.807
29065	5.710
29067	4.839
29069	11.642
29071	49.999
29073	7.327
29075	3.450
29077	145.238
29079	4.666
29081	3.742
29083	9.297
29085	3.405
29087	2.556
29089	4.923
29091	14.894
29093	3.421
29095	350.230
29097	54.954
29099	112.161
29101	21.923
29103	1.901
29105	15.680
29107	16.780
29109	16.983
29111	4.800
29113	25.646
29115	4.922
29117	7.051
29119	10.393
29121	7.275
29123	5.127
29125	3.712
29127	13.579
29129	1.835
29131	11.040
29133	5.630
29135	7.050
29137	3.900
29139	5.395
29141	7.307
29143	7.300
29145	26.869
29147	10.296
29149	3.888
29151	6.891
29153	3.306
29155	6.416
29157	9.654
29159	19.273
29161	18.603
29163	7.658
29165	54.482
29167	13.691
29169	13.599
29171	2.291
29173	5.247
29175	10.057
29177	10.823
29179	2.412
29181	4.955
29183	209.837
29185	3.626
29186	8.395
29187	24.478
29189	510.109
29195	10.066
29197	1.790
29199	2.316
29201	18.829
29203	3.007
29205	2.895
29207	12.315
29209	10.911
29211	2.634
29213	21.201
29215	8.640
29217	9.139
29219	16.565
29221	9.617
29223	5.335
29225	16.048
29227	1.171
29229	7.133
29510	150.405
30001	4.889
30003	5.128
30005	2.242
30007	2.419
30009	5.197
30011	675
30013	36.361
30015	2.445
30017	5.974
30019	913
30021	4.437
30023	5.138
30025	1.707
30027	5.520
30029	42.522
30031	60.766
30033	739
30035	4.939
30037	360
30039	1.545
30041	7.565
30043	5.393
30045	889
30047	12.433
30049	34.137
30051	947
30053	6.996
30055	999
30057	4.877
30059	924
30061	1.501
30063	58.689
30065	2.186
30067	7.658
30069	257
30071	1.766
30073	2.736
30075	1.019
30077	2.670
30079	504
30081	18.466
30083	5.723
30085	4.384
30087	3.787
30089	4.182
30091	1.866
30093	16.386
30095	4.575
30097	1.696
30099	2.673
30101	2.141
30103	327
30105	4.203
30107	754
30109	480
30111	78.101
31001	15.813
31003	3.320
31005	195
31007	381
31009	234
31011	2.758
31013	5.393
31015	1.024
31017	1.256
31019	26.376
31021	3.372
31023	4.382
31025	12.592
31027	4.284
31029	2.170
31031	3.111
31033	5.305
31035	3.125
31037	5.345
31039	4.492
31041	5.905
31043	10.464
31045	5.024
31047	12.413
31049	1.001
31051	2.871
31053	18.622
31055	278.061
31057	1.084
31059	2.935
31061	1.399
31063	1.477
31065	2.573
31067	10.650
31069	1.128
31071	1.092
31073	1.014
31075	421
31077	1.142
31079	30.376
31081	4.461
31083	1.671
31085	550
31087	1.244
31089	5.511
31091	337
31093	3.142
31095	3.997
31097	1.986
31099	3.611
31101	4.296
31103	623
31105	1.866
31107	4.379
31109	164.945
31111	17.847
31113	448
31115	373
31117	450
31119	18.426
31121	3.815
31123	2.507
31125	1.887
31127	3.451
31129	2.229
31131	7.789
31133	1.607
31135	1.728
31137	4.690
31139	3.954
31141	16.392
31143	2.708
31145	5.764
31147	3.947
31149	815
31151	7.033
31153	88.408
31155	10.479
31157	17.832
31159	8.386
31161	2.563
31163	1.619
31165	726
31167	3.277
31169	2.736
31171	407
31173	2.825
31175	1.967
31177	10.569
31179	5.452
31181	1.587
31183	497
31185	6.956
32001	9.879
32003	1.004.557
32005	21.748
32007	26.179
32009	500
32011	1.033
32013	7.808
32015	3.007
32017	1.928
32019	19.830
32021	1.865
32023	14.828
32027	2.337
32029	1.814
32031	221.542
32033	4.413
32510	23.463
33001	29.226
33003	22.316
33005	39.637
33007	13.791
33009	47.941
33011	224.750
33013	79.443
33015	173.250
33017	70.797
33019	22.841
34001	112.207
34003	466.275
34005	225.844
34007	245.140
34009	36.107
34011	63.168
34013	347.403
34015	144.523
34017	346.716
34019	62.376
34021	192.356
34023	420.735
34025	314.584
34027	249.315
34029	253.282
34031	233.847
34033	28.541
34035	165.544
34037	72.048
34039	262.048
34041	53.837
35001	307.694
35003	1.015
35005	25.995
35006	8.464
35007	5.219
35009	20.867
35011	800
35013	89.132
35015	25.887
35017	11.522
35019	1.545
35021	249
35023	1.995
35025	24.501
35027	7.874
35028	8.406
35029	8.532
35031	22.102
35033	2.008
35035	23.836
35037	2.928
35039	15.269
35041	7.699
35043	58.737
35045	49.017
35047	10.128
35049	68.904
35051	3.526
35053	6.150
35055	14.118
35057	4.958
35059	1.775
35061	27.819
36001	150.511
36003	18.827
36005	575.075
36007	79.695
36009	32.796
36011	33.448
36013	51.494
36015	33.243
36017	21.257
36019	33.111
36021	29.624
36023	21.729
36025	17.879
36027	132.986
36029	416.341
36031	16.180
36033	18.480
36035	21.524
36037	27.419
36039	19.847
36041	2.011
36043	26.125
36045	41.533
36047	1.176.032
36049	10.746
36051	29.021
36053	30.652
36055	337.666
36057	20.931
36059	657.930
36061	890.579
36063	93.138
36065	94.540
36067	207.878
36069	51.239
36071	166.999
36073	16.455
36075	49.354
36077	26.135
36079	47.035
36081	1.130.892
36083	77.271
36085	212.661
36087	142.792
36089	39.880
36091	111.324
36093	71.673
36095	13.811
36097	7.458
36099	15.357
36101	39.686
36103	728.634
36105	31.169
36107	21.605
36109	48.833
36111	82.146
36113	29.429
36115	26.472
36117	41.090
36119	448.843
36121	16.732
36123	11.061
37001	76.439
37003	17.395
37005	4.031
37007	10.049
37009	11.893
37011	7.119
37013	19.197
37015	7.970
37017	13.767
37019	45.066
37021	130.670
37023	38.686
37025	98.059
37027	34.651
37029	4.415
37031	28.817
37033	9.245
37035	74.066
37037	33.400
37039	10.480
37041	5.235
37043	3.755
37045	45.202
37047	20.873
37049	39.772
37051	119.944
37053	12.226
37055	15.522
37057	76.503
37059	19.402
37061	25.602
37063	156.748
37065	21.010
37067	174.765
37069	28.575
37071	102.360
37073	4.920
37075	2.678
37077	28.502
37079	9.151
37081	247.359
37083	19.166
37085	49.456
37087	27.460
37089	50.568
37091	8.807
37093	18.712
37095	1.681
37097	82.265
37099	17.410
37101	88.352
37103	4.400
37105	24.962
37107	26.257
37109	40.638
37111	19.817
37113	13.965
37115	9.362
37117	9.280
37119	566.640
37121	5.687
37123	11.279
37125	37.793
37127	41.383
37129	111.749
37131	7.367
37133	60.360
37135	73.628
37137	5.144
37139	16.412
37141	25.446
37143	4.862
37145	17.567
37147	83.884
37149	8.531
37151	64.457
37153	15.704
37155	47.066
37157	39.378
37159	62.722
37161	23.054
37163	28.520
37165	10.667
37167	28.351
37169	21.205
37171	32.127
37173	6.535
37175	12.964
37177	1.195
37179	113.116
37181	16.843
37183	543.797
37185	6.716
37187	4.373
37189	26.628
37191	50.771
37193	29.435
37195	33.421
37197	17.109
37199	7.021
38001	1.038
38003	5.292
38005	2.247
38007	354
38009	2.965
38011	1.623
38013	943
38015	49.766
38017	100.591
38019	1.922
38021	2.349
38023	1.622
38025	3.069
38027	1.135
38029	1.372
38031	1.530
38033	902
38035	39.632
38037	1.140
38039	1.061
38041	1.415
38043	1.263
38045	2.143
38047	891
38049	3.001
38051	1.167
38053	7.799
38055	4.569
38057	4.142
38059	16.233
38061	6.827
38063	1.416
38065	828
38067	3.396
38069	1.760
38071	6.174
38073	2.708
38075	1.136
38077	8.640
38079	4.407
38081	2.218
38083	616
38085	1.259
38087	373
38089	17.775
38091	976
38093	11.045
38095	1.180
38097	4.360
38099	5.214
38101	32.324
38103	1.974
38105	21.763
39001	9.969
39003	45.089
39005	24.177
39007	40.405
39009	27.413
39011	23.130
39013	27.758
39015	18.368
39017	180.267
39019	12.322
39021	18.751
39023	59.697
39025	98.713
39027	16.238
39029	44.079
39031	13.603
39033	17.776
39035	562.857
39037	24.764
39039	17.153
39041	100.242
39043	32.618
39045	72.790
39047	13.726
39049	639.208
39051	21.559
39053	11.296
39055	45.382
39057	77.183
39059	17.017
39061	386.118
39063	39.746
39065	13.577
39067	6.148
39069	12.526
39071	15.736
39073	12.466
39075	19.758
39077	25.193
39079	11.640
39081	25.765
39083	29.489
39085	115.021
39087	22.916
39089	84.343
39091	22.131
39093	138.038
39095	199.578
39097	20.009
39099	97.062
39101	26.220
39103	88.340
39105	8.099
39107	22.084
39109	50.336
39111	4.441
39113	237.523
39115	6.078
39117	16.077
39119	36.805
39121	4.325
39123	18.202
39125	8.312
39127	15.038
39129	24.911
39131	9.890
39133	81.813
39135	19.786
39137	17.708
39139	49.694
39141	31.616
39143	28.855
39145	27.503
39147	25.665
39149	22.578
39151	173.379
39153	255.819
39155	82.617
39157	41.715
39159	26.374
39161	13.517
39163	4.967
39165	108.529
39167	25.427
39169	58.120
39171	17.799
39173	67.272
39175	12.148
40001	7.616
40003	2.880
40005	4.689
40007	2.817
40009	10.012
40011	4.333
40013	18.955
40015	11.384
40017	66.011
40019	21.574
40021	18.035
40023	5.380
40025	1.458
40027	133.538
40029	2.181
40031	47.779
40033	2.772
40035	5.910
40037	29.593
40039	14.222
40041	17.215
40043	2.741
40045	2.211
40047	28.858
40049	11.955
40051	25.152
40053	2.973
40055	2.011
40057	1.248
40059	1.859
40061	4.110
40063	5.147
40065	10.449
40067	2.650
40069	4.452
40071	17.420
40073	8.234
40075	3.875
40077	3.319
40079	18.458
40081	15.205
40083	20.731
40085	6.542
40087	18.154
40089	14.091
40091	6.329
40093	3.875
40095	6.194
40097	18.390
40099	5.965
40101	27.645
40103	5.623
40105	4.384
40107	4.302
40109	360.875
40111	15.055
40113	19.986
40115	13.708
40117	7.007
40119	37.549
40121	16.438
40123	18.017
40125	31.533
40127	4.516
40129	1.746
40131	42.339
40133	8.816
40135	15.867
40137	16.704
40139	9.018
40141	3.210
40143	302.531
40145	34.483
40147	22.393
40149	4.854
40151	5.057
40153	8.949
41001	6.395
41003	46.095
41005	206.564
41007	17.779
41009	22.433
41011	24.645
41013	8.565
41015	8.085
41017	86.028
41019	43.356
41021	809
41023	2.756
41025	3.133
41027	13.499
41029	96.550
41031	9.072
41033	32.989
41035	27.365
41037	3.178
41039	172.537
41041	19.243
41043	54.578
41045	11.659
41047	152.337
41049	5.305
41051	434.012
41053	36.667
41055	843
41057	10.960
41059	33.842
41061	11.458
41063	2.996
41065	12.144
41067	305.883
41069	681
41071	51.093
42001	53.201
42003	607.293
42005	30.367
42007	79.473
42009	21.936
42011	202.109
42013	56.077
42015	27.676
42017	324.404
42019	92.140
42021	56.435
42023	1.996
42025	29.308
42027	76.738
42029	266.800
42031	16.634
42033	33.256
42035	17.194
42037	31.919
42039	37.725
42041	122.824
42043	134.060
42045	281.227
42047	15.032
42049	123.000
42051	53.218
42053	1.682
42055	72.888
42057	6.618
42059	16.055
42061	17.959
42063	37.256
42065	18.904
42067	11.156
42069	99.089
42071	264.823
42073	37.621
42075	66.761
42077	174.662
42079	146.871
42081	54.221
42083	17.174
42085	48.402
42087	19.437
42089	76.208
42091	426.001
42093	8.772
42095	147.306
42097	40.198
42099	22.840
42101	664.730
42103	23.156
42105	6.692
42107	62.208
42109	19.551
42111	31.327
42113	2.591
42115	19.117
42117	18.039
42119	18.619
42121	21.265
42123	17.997
42125	99.299
42127	20.334
42129	170.775
42131	13.069
42133	221.440
44001	24.809
44003	86.226
44005	41.788
44007	304.085
44009	65.117
45001	9.923
45003	71.926
45005	2.460
45007	86.034
45009	4.843
45011	7.871
45013	68.540
45015	93.297
45017	6.578
45019	198.915
45021	22.574
45023	12.993
45025	21.154
45027	12.215
45029	16.418
45031	28.675
45033	12.145
45035	72.542
45037	10.274
45039	9.490
45041	63.261
45043	24.029
45045	237.527
45047	30.103
45049	7.778
45051	127.364
45053	11.340
45055	28.034
45057	36.275
45059	29.054
45061	6.131
45063	142.735
45065	3.272
45067	11.708
45069	8.619
45071	18.339
45073	33.231
45075	32.920
45077	54.336
45079	193.804
45081	8.487
45083	138.811
45085	42.223
45087	11.198
45089	11.829
45091	126.451
46003	1.456
46005	9.077
46007	1.053
46009	2.797
46011	18.963
46013	20.515
46015	2.342
46017	672
46019	4.894
46021	818
46023	3.652
46025	1.774
46027	7.233
46029	14.647
46031	1.400
46033	3.741
46035	10.909
46037	2.675
46039	2.026
46041	2.058
46043	1.595
46045	2.139
46047	2.789
46049	1.068
46051	4.298
46053	1.981
46055	1.069
46057	3.029
46059	1.776
46061	1.700
46063	723
46065	9.750
46067	3.510
46069	679
46071	1.108
46073	1.010
46075	511
46077	2.646
46079	6.288
46081	12.715
46083	30.403
46085	1.614
46087	3.077
46089	1.026
46091	2.272
46093	12.878
46095	718
46097	1.142
46099	105.747
46101	3.775
46102	3.287
46103	52.594
46105	1.540
46107	1.087
46109	4.496
46111	1.155
46115	3.144
46117	1.784
46119	828
46121	2.845
46123	2.914
46125	4.539
46127	7.809
46129	2.066
46135	11.280
46137	942
47001	32.276
47003	18.979
47005	6.271
47007	4.106
47009	58.180
47011	48.866
47013	13.881
47015	5.882
47017	11.167
47019	22.641
47021	20.075
47023	8.060
47025	11.951
47027	2.832
47029	13.188
47031	23.531
47033	6.676
47035	22.117
47037	370.263
47039	4.307
47041	7.136
47043	24.251
47045	15.746
47047	17.284
47049	6.670
47051	19.182
47053	20.049
47055	14.996
47057	8.815
47059	29.762
47061	4.568
47063	25.762
47065	165.632
47067	1.929
47069	8.628
47071	9.681
47073	22.359
47075	7.336
47077	11.306
47079	13.185
47081	10.347
47083	2.999
47085	8.193
47087	4.201
47089	22.629
47091	7.393
47093	224.297
47095	1.807
47097	8.831
47099	16.800
47101	4.643
47103	15.282
47105	21.405
47107	21.748
47109	8.243
47111	10.096
47113	45.447
47115	11.415
47117	14.995
47119	42.773
47121	4.730
47123	18.519
47125	75.645
47127	3.289
47129	7.377
47131	11.681
47133	8.887
47135	3.047
47137	2.137
47139	7.143
47141	32.129
47143	12.334
47145	21.785
47147	34.309
47149	158.196
47151	7.297
47153	5.661
47155	45.605
47157	412.928
47159	8.531
47161	4.876
47163	66.081
47165	89.846
47167	26.263
47169	3.692
47171	6.697
47173	6.927
47175	1.919
47177	16.844
47179	56.232
47181	5.744
47183	14.936
47185	11.177
47187	109.753
47189	65.655
48001	23.326
48003	8.054
48005	34.140
48007	9.480
48009	3.843
48011	944
48013	20.118
48015	13.368
48017	2.496
48019	9.071
48021	37.658
48023	1.503
48025	9.325
48027	136.396
48029	877.033
48031	5.763
48033	363
48035	7.833
48037	37.290
48039	160.148
48041	109.734
48043	3.782
48045	506
48047	2.077
48049	15.451
48051	7.693
48053	21.339
48055	17.411
48057	9.944
48059	5.477
48061	154.816
48063	4.656
48065	2.958
48067	11.222
48069	3.322
48071	16.952
48073	19.902
48075	2.842
48077	4.561
48079	1.047
48081	1.372
48083	2.888
48085	497.903
48087	1.137
48089	9.006
48091	61.802
48093	5.018
48095	1.189
48097	17.788
48099	24.474
48101	552
48103	1.581
48105	1.505
48107	2.478
48109	994
48111	3.858
48113	1.278.275
48115	4.278
48117	8.123
48119	2.444
48121	437.032
48123	8.483
48125	624
48127	5.538
